max,min
4.677195,0.00067312276
4.6823807,0.00013186199
4.6800547,0.00040984293
4.6841054,0.0005602385
4.695769,1.9160929e-5
4.6943817,0.0002474274
4.700206,0.00027901816
4.708742,0.0005465398
4.710753,1.7484777e-5
4.717474,0.00046711904
4.7133474,4.3391476e-5
4.7270284,0.0005547826
4.725874,9.023966e-5
4.7343106,0.00045811263
4.7394376,0.00029667447
4.741894,0.00019940683
4.749002,0.00030234532
4.741866,0.00023033445
4.756086,0.00015589946
4.762813,0.0004146632
4.766425,0.00061769
4.7705884,9.969925e-5
4.7771125,0.0003437191
4.7736406,0.00021170358
4.77098,0.0007679362
4.789162,0.00053048733
4.793867,2.7683245e-5
4.799412,9.2821196e-5
4.7915807,0.0004487327
4.787973,0.0009895103
4.8097086,0.00057271763
4.8183794,8.4886924e-5
4.8222437,2.9451638e-5
4.81384,0.0002188479
4.796251,0.0007833082
4.824891,0.0009992295
4.8409,0.0004884169
4.8463316,2.2859667e-5
4.8453755,0.0003904065
4.8275523,0.0009402751
4.823944,0.0011029249
4.853919,0.00060650863
4.8696303,0.00010086735
4.870889,0.0003861787
4.8580585,0.0008835009
4.832513,0.0010863517
4.8700514,0.0005284376
4.891427,2.9328605e-5
4.898429,0.000113913076
4.8962283,0.0005963937
4.8803816,0.001062262
4.897729,0.0005185529
4.9167438,2.4271423e-5
4.9221787,0.00014297105
4.927029,0.0006487072
4.925706,0.0011543452
4.91144,0.00063353643
4.937224,0.00010518982
4.9453797,0.00018810845
4.951034,0.0003022215
4.947519,0.00070236577
4.929019,0.00015018585
4.9496922,0.00035858457
4.9692655,0.00015523659
4.971723,0.0001663415
4.97997,0.00030914493
4.979189,0.00032749193
4.9886565,0.00020938448
4.9905586,0.00023607988
4.998718,0.00026281044
5.0005603,0.0007619714
5.0066094,0.0006279328
5.0131826,0.00010567106
5.0190306,0.0004167463
5.0165296,0.00026400716
5.0262465,0.00021984431
5.0324583,0.00022322554
5.022651,0.00054365024
5.0319734,3.5587243e-5
5.0485053,0.00047159678
5.046979,0.00044279764
5.04776,2.6258056e-5
5.0633082,0.00039033513
5.064365,0.00060942495
5.054151,0.00011639636
5.076405,0.00037516837
5.0811453,0.0006274147
5.068372,0.00011045649
5.091315,0.0004043731
5.0983243,0.0004963109
5.0978355,4.286413e-5
5.0970597,0.00012807551
5.113299,0.0006035361
5.1125336,0.0002341428
5.116276,0.00026567068
5.128475,0.0004964742
5.121639,2.7287171e-5
5.1375628,0.00027203024
5.139036,0.00018823845
5.148559,0.0005111601
5.148492,2.786927e-5
5.1555667,0.00045434074
5.162662,0.00014617294
5.1627274,0.000358995
5.1738057,0.00016820182
5.164262,0.00035959878
5.181512,0.00048280862
5.18829,1.8489214e-5
5.19034,0.00044388426
5.1988864,3.3436658e-7
5.201584,0.00039610002
5.208061,0.000109666566
5.214211,0.00061236223
5.2140455,0.0006766651
5.191683,0.00023975907
5.218471,0.00019296588
5.234883,0.00010536883
5.235421,0.000349291
5.244286,0.0001337575
5.2503257,7.8039e-6
5.2458506,0.00057036674
5.2196136,0.0011101209
5.229688,0.00060161005
5.2605505,0.00010527831
5.2746587,0.0001456721
5.2795105,0.00014104285
5.2844887,0.00038959953
5.2899294,0.00091766595
5.2874107,0.001237944
5.2615848,0.0007634728
5.219095,0.0002931035
5.271294,0.0001736537
5.3055615,2.515238e-5
5.3216295,0.00018071153
5.3262997,0.0007169266
5.3272367,0.0012511163
5.306012,0.0013693398
5.262325,0.00088551716
5.244653,0.00040632367
5.3012424,6.7473076e-5
5.340558,0.00026407998
5.3624096,0.00078113185
5.369396,0.001297207
5.3638,0.001760307
5.333333,0.00128287
5.2781153,0.00080902013
5.2440753,0.00031501666
5.320967,0.00012374415
5.374102,0.0005810367
5.403624,0.0010323831
5.412385,0.001480865
5.407613,0.0014714893
5.383825,0.00094373064
5.3409004,0.00041857845
5.3291078,9.857198e-5
5.3949304,0.00017202187
5.4352093,0.0006389329
5.4501824,0.0011018958
5.455782,0.0014107438
5.460799,0.00087146845
5.4526763,0.00033577057
5.425987,0.00017554256
5.3842,6.426466e-5
5.445339,1.4146726e-6
5.481755,0.00045304038
5.4934425,0.000901941
5.4989696,0.001130517
5.50499,0.00060581847
5.4972725,8.6170934e-5
5.469442,0.00013301245
5.4836707,0.00022844697
5.5209346,0.00023829039
5.5317307,0.00069952593
5.538482,0.000893989
5.541607,0.00035967596
5.546652,0.00016795148
5.555102,3.553075e-5
5.5528827,0.00028984214
5.5311365,0.00018853946
5.5610056,0.00013679739
5.577533,0.00031555886
5.5774345,0.0007634502
5.5878134,0.00028716895
5.5896034,0.00022703163
5.5990276,0.00018381822
5.58744,0.00030427362
5.608051,0.0001781675
5.613559,0.00028611204
5.6187787,0.00039582836
5.625988,0.00013163594
5.625895,0.0004151518
5.6395025,8.797553e-5
5.630499,0.00053358026
5.649547,5.2785832e-5
5.6531453,0.00042123866
5.6624928,0.00029098586
5.6568155,0.0001615763
5.6690617,1.2610699e-5
5.678172,0.0005211035
5.663059,0.0002514905
5.6886373,0.00023769723
5.6960163,0.0006155888
5.695019,0.0001470037
5.693446,8.057039e-5
5.7142334,0.00059941714
5.7090497,0.00030750537
5.7091155,0.00019446101
5.731248,0.000688369
5.729782,0.00031480318
5.7236323,0.00016106818
5.748617,0.0006303945
5.7536917,0.00022005061
5.7416825,1.9472805e-5
5.762941,0.00042889695
5.769757,0.00034090123
5.7635846,0.0001473488
5.7841673,0.0005193145
5.789296,8.658661e-6
5.7895927,0.000148711
5.7976494,0.0003138948
5.804992,0.00022690321
5.7855854,0.00027076312
5.7919893,0.0007587733
5.8224173,0.00061930873
5.8280916,0.00014027867
5.8361707,0.00033142042
5.8353558,2.2892722e-5
5.840576,0.000525355
5.8547697,0.0002598679
5.85888,0.00018593682
5.8620048,4.407267e-6
5.871266,0.00012215454
5.8527203,0.0003921738
5.8733783,0.00070424913
5.890505,0.00024791365
5.8964186,0.00020097298
5.8880043,0.0002339154
5.8521357,0.000704339
5.8752317,0.0010764376
5.912939,0.000617705
5.924679,0.00015980513
5.9241147,8.3707055e-5
5.8944025,0.000630878
5.8945403,0.001012207
5.936056,0.0005068581
5.95372,1.5823121e-5
5.952338,0.00037553458
5.9221153,0.0009058366
5.8888216,0.001071088
5.95055,0.0005437023
5.9820127,1.2435128e-5
5.9881406,0.00036904006
5.972652,0.0008474892
5.933184,0.00088452786
5.983967,0.00034163301
6.013377,9.772531e-5
6.0202627,0.00040394816
